TS,HA,Error,
98.0,6.0,-2.7268685546841454,
98.0,5.0,-2.7268685546841454,
98.0,4.0,-2.7268685546841454,
98.0,3.0,-2.7268685546841454,
98.0,2.0,-2.7268685546841454,
98.0,1.0,-2.7268685546841454,
98.0,0.0,-2.7268685546841454,
99.0,10.0,-0.11417737780896786,
99.0,9.0,-2.4417754306464445,
99.0,8.0,-2.7068685546841422,
99.0,7.0,-2.7068685546841422,
99.0,6.0,-2.7068685546841422,
99.0,5.0,-2.7068685546841422,
99.0,4.0,-2.7068685546841422,
99.0,3.0,-2.7068685546841422,
99.0,2.0,-2.7068685546841422,
99.0,1.0,-2.7068685546841422,
99.0,0.0,-2.7068685546841422,
100.0,10.0,-1.2251446587016908,
100.0,9.0,-0.22677543064644468,
100.0,8.0,-0.05177543064644752,
100.0,7.0,-0.3094360307563946,
100.0,6.0,-3.3172652686581827,
100.0,5.0,-0.3094360307563946,
100.0,4.0,-3.3172652686581827,
100.0,3.0,-0.3094360307563946,
100.0,2.0,-3.3172652686581827,
100.0,1.0,-0.3094360307563946,
100.0,0.0,-3.3172652686581827,
101.0,10.0,-0.29754150235480026,
101.0,9.0,-1.8100997920305808,
101.0,8.0,-1.0017754306464433,
101.0,7.0,-1.0017754306464433,
101.0,6.0,-1.0017754306464433,
101.0,5.0,-1.0017754306464433,
101.0,4.0,-1.0017754306464433,
101.0,3.0,-1.0017754306464433,
101.0,2.0,-1.0017754306464433,
101.0,1.0,-1.0017754306464433,
101.0,0.0,-1.0017754306464433,
102.0,10.0,-0.2525415023548021,
102.0,9.0,-2.5398636659405103,
102.0,8.0,-1.1468685546841435,
102.0,7.0,-1.9048636659405105,
102.0,6.0,-1.7139813129993868,
102.0,5.0,-2.661868554684144,
102.0,4.0,-1.7139813129993868,
102.0,3.0,-2.661868554684144,
102.0,2.0,-1.7139813129993868,
102.0,1.0,-2.661868554684144,
102.0,0.0,-1.7139813129993868,
103.0,10.0,-1.0428640420643802,
103.0,9.0,-0.01215735267421536,
103.0,8.0,-0.04903033260722722,
103.0,7.0,0.5619767423847044,
103.0,6.0,0.5619767423847044,
103.0,5.0,0.5619767423847044,
103.0,4.0,0.5619767423847044,
103.0,3.0,0.5619767423847044,
103.0,2.0,0.5619767423847044,
103.0,1.0,0.5619767423847044,
103.0,0.0,0.5619767423847044,
104.0,10.0,-0.4752217862679906,
104.0,9.0,-0.1497543121674667,
104.0,8.0,0.4560945959352729,
104.0,7.0,-1.7348456064114295,
104.0,6.0,0.4551543935885718,
104.0,5.0,-0.3818344233731956,
104.0,4.0,-0.9748456064114279,
104.0,3.0,-0.9748456064114279,
104.0,2.0,-0.9748456064114279,
104.0,1.0,-0.9748456064114279,
104.0,0.0,-0.9748456064114279,
105.0,10.0,-0.012593633597273168,
105.0,9.0,-5.357916993599943,
106.0,10.0,-0.8519946333567354,
106.0,9.0,0.7090734082920385,
106.0,8.0,-0.8123174144924938,
106.0,7.0,-0.8123174144924938,
106.0,6.0,-0.8123174144924938,
106.0,5.0,-0.8123174144924938,
106.0,4.0,-0.8123174144924938,
106.0,3.0,-0.8123174144924938,
106.0,2.0,-0.8123174144924938,
106.0,1.0,-0.8123174144924938,
106.0,0.0,-0.8123174144924938,
107.0,10.0,0.23847531297683133,
107.0,9.0,1.4426825855075087,
107.0,8.0,-0.8334493760100443,
107.0,7.0,1.4426825855075087,
107.0,6.0,0.47655062398995796,
107.0,5.0,0.47655062398995796,
107.0,4.0,0.47655062398995796,
107.0,3.0,0.47655062398995796,
107.0,2.0,0.47655062398995796,
107.0,1.0,0.47655062398995796,
107.0,0.0,0.47655062398995796,
108.0,10.0,0.06694519985512315,
108.0,9.0,0.1872851177500543,
108.0,8.0,0.1872851177500543,
108.0,7.0,1.5515506239899537,
108.0,6.0,2.0158915793739745,
108.0,5.0,2.3103959707835564,
108.0,4.0,-0.12421986804776708,
108.0,3.0,2.3103959707835564,
108.0,2.0,-0.12421986804776708,
108.0,1.0,2.3103959707835564,
108.0,0.0,-0.12421986804776708,
109.0,10.0,0.0019451998551254235,
109.0,9.0,0.12228511775005302,
109.0,8.0,0.12228511775005302,
109.0,7.0,1.4615506239899574,
109.0,6.0,1.525891579373976,
109.0,5.0,0.7557801319522177,
109.0,4.0,0.7557801319522177,
109.0,3.0,0.7557801319522177,
109.0,2.0,-0.05564843947636078,
109.0,1.0,-0.05564843947636078,
109.0,0.0,-0.05564843947636078,
110.0,10.0,0.17379793223740947,
110.0,9.0,-0.34724424034757106,
110.0,8.0,0.6376825855075055,
110.0,7.0,0.6376825855075055,
110.0,6.0,0.6376825855075055,
110.0,5.0,0.6376825855075055,
110.0,4.0,0.6376825855075055,
110.0,3.0,0.6376825855075055,
110.0,2.0,0.6376825855075055,
110.0,1.0,0.6376825855075055,
110.0,0.0,0.6376825855075055,
111.0,10.0,-0.15050802873704683,
111.0,9.0,-1.926043319491125,
111.0,8.0,-3.3710433194911253,
111.0,7.0,-0.005178027103504235,
111.0,6.0,-0.22996244313144842,
111.0,5.0,0.6700375568685537,
111.0,4.0,1.2948219728965,
111.0,3.0,-0.031779846708083426,
111.0,2.0,1.2948219728965,
111.0,1.0,-0.031779846708083426,
111.0,0.0,1.2948219728965,
112.0,10.0,-0.5419040893937748,
112.0,9.0,-3.3260433194911236,
112.0,8.0,0.7156308929495054,
112.0,7.0,6.263987741668309,
112.0,6.0,-4.1034493760100474,
112.0,5.0,-1.7738661897400405,
112.0,4.0,0.5698219728964986,
112.0,3.0,0.5698219728964986,
112.0,2.0,0.5698219728964986,
112.0,1.0,0.5698219728964986,
112.0,0.0,0.5698219728964986,
113.0,10.0,-0.045725768038366255,
113.0,9.0,0.8065506239899563,
113.0,8.0,2.0315506239899577,
113.0,7.0,2.375866813280247,
113.0,6.0,-0.0823406209158577,
113.0,5.0,-0.056626257681408276,
113.0,4.0,-0.056626257681408276,
113.0,3.0,-0.04284305645357378,
113.0,2.0,-0.04284305645357378,
113.0,1.0,-0.04284305645357378,
113.0,0.0,-0.04284305645357378,
114.0,10.0,-0.35859313288780115,
114.0,9.0,-1.7101780271035025,
114.0,8.0,-2.4356969992738975,
114.0,7.0,-1.0099624431314496,
114.0,6.0,-1.0099624431314496,
114.0,5.0,-1.0099624431314496,
114.0,4.0,-1.0099624431314496,
114.0,3.0,-1.0099624431314496,
114.0,2.0,-1.0099624431314496,
114.0,1.0,-1.0099624431314496,
114.0,0.0,-1.0099624431314496,
115.0,10.0,0.18832852375641096,
115.0,9.0,-0.9317798467080856,
115.0,8.0,-0.22996244313144842,
115.0,7.0,0.6400375568685561,
115.0,6.0,1.264821972896499,
115.0,5.0,-0.06177984670808456,
115.0,4.0,1.264821972896499,
115.0,3.0,-0.06177984670808456,
115.0,2.0,1.264821972896499,
115.0,1.0,-0.06177984670808456,
115.0,0.0,1.264821972896499,
116.0,10.0,-0.13136686329593417,
116.0,9.0,-0.935178027103504,
116.0,8.0,-0.369962443131449,
116.0,7.0,-0.369962443131449,
116.0,6.0,-0.369962443131449,
116.0,5.0,-0.369962443131449,
116.0,4.0,-0.369962443131449,
116.0,3.0,-0.369962443131449,
116.0,2.0,-0.369962443131449,
116.0,1.0,-0.369962443131449,
116.0,0.0,-0.369962443131449,
117.0,10.0,-0.11770932358570008,
117.0,9.0,0.6198219728964958,
117.0,8.0,-0.2901780271035008,
117.0,7.0,-2.613174894392614,
117.0,6.0,0.6198219728964958,
117.0,5.0,0.6198219728964958,
117.0,4.0,0.6198219728964958,
117.0,3.0,0.6198219728964958,
117.0,2.0,0.6198219728964958,
117.0,1.0,0.6198219728964958,
117.0,0.0,0.6198219728964958,
118.0,10.0,-0.17399629924117122,
118.0,9.0,0.736550623989956,
118.0,8.0,0.7218745345650603,
118.0,7.0,2.8365506239899503,
118.0,6.0,2.1315116426562746,
118.0,5.0,2.1315116426562746,
118.0,4.0,2.1315116426562746,
118.0,3.0,2.1315116426562746,
118.0,2.0,2.1315116426562746,
118.0,1.0,2.1315116426562746,
118.0,0.0,2.1315116426562746,
119.0,10.0,-1.0897663821415193,
119.0,9.0,2.1126825855075033,
119.0,8.0,0.7765506239899551,
119.0,7.0,0.7765506239899551,
119.0,6.0,0.7765506239899551,
119.0,5.0,0.7765506239899551,
119.0,4.0,0.7765506239899551,
119.0,3.0,0.7765506239899551,
119.0,2.0,0.7765506239899551,
119.0,1.0,0.7765506239899551,
119.0,0.0,0.7765506239899551,
120.0,10.0,-0.27522371337736473,
120.0,9.0,0.5732201532919134,
120.0,8.0,1.343220153291913,
120.0,7.0,-1.9760433194911222,
120.0,6.0,-1.9760433194911222,
120.0,5.0,-1.9760433194911222,
120.0,4.0,-1.9760433194911222,
120.0,3.0,-0.24782883249372745,
120.0,2.0,-0.24782883249372745,
120.0,1.0,-0.24782883249372745,
120.0,0.0,-0.24782883249372745,
121.0,10.0,-0.26076039370879656,
121.0,9.0,-1.6014558566058383,
121.0,8.0,-0.1007911958104728,
121.0,7.0,1.223560369753102,
121.0,6.0,-0.1007911958104728,
121.0,5.0,1.5085603697530985,
121.0,4.0,1.5085603697530985,
121.0,3.0,1.5085603697530985,
121.0,2.0,1.5085603697530985,
121.0,1.0,1.5085603697530985,
121.0,0.0,1.5085603697530985,
122.0,10.0,0.09655578118168151,
122.0,9.0,-0.3688876909171839,
122.0,8.0,0.5588508172553688,
122.0,7.0,0.5588508172553688,
122.0,6.0,0.5588508172553688,
122.0,5.0,0.5588508172553688,
122.0,4.0,0.5588508172553688,
122.0,3.0,0.5588508172553688,
122.0,2.0,0.5588508172553688,
122.0,1.0,0.5588508172553688,
122.0,0.0,0.5588508172553688,
123.0,10.0,-4.442367897796281,
124.0,10.0,-1.6873678977962818,
124.0,9.0,-1.8973930311540954,
124.0,8.0,-1.8973930311540954,
124.0,7.0,-1.8973930311540954,
124.0,6.0,-1.8973930311540954,
124.0,5.0,-1.8973930311540954,
124.0,4.0,-1.8973930311540954,
124.0,3.0,-1.8973930311540954,
124.0,2.0,-1.8973930311540954,
124.0,1.0,-1.8973930311540954,
124.0,0.0,-1.8973930311540954,
125.0,10.0,-1.7023678977962824,
125.0,9.0,-1.740921821786877,
125.0,8.0,-2.756149182744629,
125.0,7.0,-1.0718636659405654,
125.0,6.0,-1.0718636659405654,
125.0,5.0,-1.0718636659405654,
125.0,4.0,-1.0718636659405654,
125.0,3.0,-1.0718636659405654,
125.0,2.0,-1.0718636659405654,
125.0,1.0,-1.0718636659405654,
125.0,0.0,-1.0718636659405654,
126.0,10.0,-0.1377948067829351,
126.0,9.0,-1.8649579413546853,
126.0,8.0,-1.8649579413546853,
126.0,7.0,-1.7099579413546842,
126.0,6.0,-1.7099579413546842,
126.0,5.0,-1.7099579413546842,
126.0,4.0,-1.7099579413546842,
126.0,3.0,-1.7099579413546842,
126.0,2.0,-1.7099579413546842,
126.0,1.0,-1.7099579413546842,
126.0,0.0,-1.7099579413546842,
127.0,10.0,-0.8185931328877984,
127.0,9.0,-0.16579119581047053,
127.0,8.0,-0.30178685246912096,
127.0,7.0,2.3401363340594408,
127.0,6.0,2.3401363340594408,
127.0,5.0,2.3401363340594408,
127.0,4.0,2.740136334059443,
127.0,3.0,-0.3107911958104701,
127.0,2.0,-0.3107911958104701,
127.0,1.0,-0.3107911958104701,
127.0,0.0,-0.3107911958104701,
128.0,10.0,-0.15864163575260193,
128.0,9.0,-1.0843558991439934,
128.0,8.0,1.2049893590380023,
128.0,7.0,2.9206441008560162,
128.0,6.0,-2.6470773487301997,
128.0,5.0,-2.4293988591750235,
128.0,4.0,0.4306011408249688,
128.0,3.0,-0.18707734873020598,
128.0,2.0,-0.18707734873020598,
128.0,1.0,-0.18707734873020598,
128.0,0.0,-0.18707734873020598,
129.0,10.0,-0.17337285655310808,
129.0,9.0,0.27660520568485936,
129.0,8.0,0.12064410085600485,
129.0,7.0,2.285644100856004,
129.0,6.0,-0.08033635917503545,
129.0,5.0,-0.08033635917503545,
129.0,4.0,-0.04521722049871357,
129.0,3.0,-0.04521722049871357,
129.0,2.0,-0.04521722049871357,
129.0,1.0,-0.04521722049871357,
129.0,0.0,-0.04521722049871357,
130.0,10.0,-0.11976381428915062,
130.0,9.0,-1.786779846708086,
130.0,8.0,2.216136334059442,
130.0,7.0,0.6132201532919126,
130.0,6.0,0.6232201532919177,
130.0,5.0,0.6232201532919177,
130.0,4.0,0.6232201532919177,
130.0,3.0,0.6232201532919177,
130.0,2.0,0.6232201532919177,
130.0,1.0,0.6232201532919177,
130.0,0.0,0.6232201532919177,
131.0,10.0,-0.09952061957070768,
131.0,9.0,-0.8617798467080853,
131.0,8.0,-0.8807911958104704,
131.0,7.0,0.6742088041895293,
131.0,6.0,0.6932201532919144,
131.0,5.0,0.6932201532919144,
131.0,4.0,0.6932201532919144,
131.0,3.0,0.6932201532919144,
131.0,2.0,0.6932201532919144,
131.0,1.0,0.6932201532919144,
131.0,0.0,0.6932201532919144,
132.0,10.0,0.14107190445679763,
132.0,9.0,-1.7567798467080848,
132.0,8.0,-0.16386366594056057,
132.0,7.0,0.7761363340594407,
132.0,6.0,-0.8357911958104722,
132.0,5.0,-0.8357911958104722,
132.0,4.0,-0.8357911958104722,
132.0,3.0,-0.8357911958104722,
132.0,2.0,-0.8357911958104722,
132.0,1.0,-0.8357911958104722,
132.0,0.0,-0.8357911958104722,
133.0,10.0,-0.20239444165102682,
133.0,9.0,1.2582201532919122,
133.0,8.0,0.08822015329191402,
133.0,7.0,2.2048219728964966,
133.0,6.0,1.2782201532919153,
133.0,5.0,-2.461043319491125,
133.0,4.0,1.2782201532919153,
133.0,3.0,-0.3328288324937283,
133.0,2.0,-0.3328288324937283,
133.0,1.0,-0.3328288324937283,
133.0,0.0,-0.3328288324937283,
134.0,10.0,-0.06417675234379772,
134.0,9.0,0.5798219728964966,
134.0,8.0,-0.5301780271035028,
134.0,7.0,-0.03496244313144814,
134.0,6.0,0.5898219728964982,
134.0,5.0,0.5898219728964982,
134.0,4.0,0.5898219728964982,
134.0,3.0,0.5898219728964982,
134.0,2.0,0.5898219728964982,
134.0,1.0,0.5898219728964982,
134.0,0.0,0.5898219728964982,
135.0,10.0,-0.5637380493280837,
135.0,9.0,-1.616316695358524,
135.0,8.0,-2.550957198754901,
135.0,7.0,-0.9730232576152957,
135.0,6.0,-0.9730232576152957,
135.0,5.0,0.7369767423847051,
135.0,4.0,-0.9730232576152957,
135.0,3.0,-0.9730232576152957,
135.0,2.0,-0.9730232576152957,
135.0,1.0,-0.9730232576152957,
135.0,0.0,-0.9730232576152957,
136.0,10.0,-1.6421834747883786,
136.0,9.0,1.3586833046414775,
136.0,8.0,-6.404863665940567,
137.0,10.0,0.2356359931967411,
137.0,9.0,-1.7101780271035025,
137.0,8.0,-0.8395786881911995,
137.0,7.0,-0.8395786881911995,
137.0,6.0,-0.8395786881911995,
137.0,5.0,-0.8395786881911995,
137.0,4.0,-0.8395786881911995,
137.0,3.0,-0.8395786881911995,
137.0,2.0,-0.8395786881911995,
137.0,1.0,-0.8395786881911995,
137.0,0.0,-0.8395786881911995,
138.0,10.0,-0.12095012124122562,
138.0,9.0,-0.17386618974004264,
138.0,8.0,1.3561338102599585,
138.0,7.0,-1.0991962155352581,
138.0,6.0,-1.0991962155352581,
138.0,5.0,-0.07849956946410686,
138.0,4.0,0.6239497905745353,
138.0,3.0,-0.07849956946410686,
138.0,2.0,0.6239497905745353,
138.0,1.0,-0.07849956946410686,
138.0,0.0,0.6239497905745353,
139.0,10.0,0.09287100597617837,
139.0,9.0,-0.41670385942111565,
139.0,8.0,-0.8373174144924924,
139.0,7.0,-0.8373174144924924,
139.0,6.0,-0.8373174144924924,
139.0,5.0,-0.8373174144924924,
139.0,4.0,-0.8373174144924924,
139.0,3.0,-0.8373174144924924,
139.0,2.0,-0.8373174144924924,
139.0,1.0,-0.8373174144924924,
139.0,0.0,-0.8373174144924924,
140.0,10.0,0.3537176199358463,
140.0,9.0,-0.23419621553525616,
140.0,8.0,-0.8623174144924945,
140.0,7.0,-0.8623174144924945,
140.0,6.0,-0.8623174144924945,
140.0,5.0,-0.8623174144924945,
140.0,4.0,-0.8623174144924945,
140.0,3.0,-0.8623174144924945,
140.0,2.0,-0.8623174144924945,
140.0,1.0,-0.8623174144924945,
140.0,0.0,-0.8623174144924945,
141.0,10.0,-0.06801637733232013,
141.0,9.0,-1.0831595570300578,
141.0,8.0,-0.13503825915935863,
141.0,7.0,-1.0831595570300578,
141.0,6.0,1.8795560384377872,
141.0,5.0,-0.25677984670808485,
141.0,4.0,0.5199617408406425,
141.0,3.0,0.5199617408406425,
141.0,2.0,0.5199617408406425,
141.0,1.0,0.5199617408406425,
141.0,0.0,0.5199617408406425,
142.0,10.0,0.0807261510131525,
142.0,9.0,1.2349059968930867,
142.0,8.0,2.2374815617223973,
142.0,7.0,0.23513946544762376,
142.0,6.0,0.25325078963908965,
142.0,5.0,0.46798059559503,
142.0,4.0,0.46798059559503,
142.0,3.0,0.46798059559503,
142.0,2.0,0.46798059559503,
142.0,1.0,0.46798059559503,
142.0,0.0,0.46798059559503,
143.0,10.0,0.13845645532071416,
143.0,9.0,-0.04722554416879632,
143.0,8.0,0.5626825855075062,
143.0,7.0,0.5626825855075062,
143.0,6.0,0.5626825855075062,
143.0,5.0,0.5626825855075062,
143.0,4.0,0.5626825855075062,
143.0,3.0,0.5626825855075062,
143.0,2.0,0.5626825855075062,
143.0,1.0,0.5626825855075062,
143.0,0.0,0.5626825855075062,
144.0,10.0,-0.3171542910524252,
144.0,9.0,-0.14709097716204766,
144.0,8.0,1.3519767423847036,
144.0,7.0,0.6519767423847043,
144.0,6.0,1.3519767423847036,
144.0,5.0,1.3519767423847036,
144.0,4.0,1.3519767423847036,
144.0,3.0,1.3519767423847036,
144.0,2.0,1.3519767423847036,
144.0,1.0,1.3519767423847036,
144.0,0.0,1.3519767423847036,
145.0,10.0,-0.0044165380793828035,
145.0,9.0,-1.7763166953585205,
145.0,8.0,-2.7109571987548975,
145.0,7.0,-2.7109571987548975,
145.0,6.0,-2.7109571987548975,
145.0,5.0,-2.7109571987548975,
145.0,4.0,-2.7109571987548975,
145.0,3.0,-2.7109571987548975,
145.0,2.0,-2.7109571987548975,
145.0,1.0,-2.7109571987548975,
145.0,0.0,-2.7109571987548975,
146.0,10.0,1.4797889079903968,
146.0,9.0,-0.057317414492498386,
146.0,8.0,-0.057317414492494834,
146.0,7.0,-0.057317414492494834,
146.0,6.0,-0.057317414492494834,
146.0,5.0,-0.057317414492494834,
146.0,4.0,-0.057317414492494834,
146.0,3.0,-0.057317414492494834,
146.0,2.0,-0.057317414492494834,
146.0,1.0,-0.057317414492494834,
146.0,0.0,-0.057317414492494834,
147.0,10.0,-0.12330898806543189,
147.0,9.0,-4.198363665940562,
147.0,8.0,-5.011709462295439,
147.0,7.0,-5.011709462295439,
147.0,6.0,-5.011709462295439,
147.0,5.0,-5.011709462295439,
147.0,4.0,-5.011709462295439,
147.0,3.0,-5.011709462295439,
147.0,2.0,-5.011709462295439,
147.0,1.0,-5.011709462295439,
147.0,0.0,-5.011709462295439,
148.0,10.0,-0.12330898806543189,
148.0,9.0,-2.6733636659405633,
148.0,8.0,-3.2817094622954386,
148.0,7.0,-4.081709462295439,
148.0,6.0,-4.081709462295439,
148.0,5.0,-4.126709462295439,
148.0,4.0,-4.126709462295439,
148.0,3.0,-4.126709462295439,
148.0,2.0,-4.126709462295439,
148.0,1.0,-4.126709462295439,
148.0,0.0,-4.126709462295439,
149.0,10.0,-1.7835595453406587,
149.0,9.0,-12.704433934951322,
149.0,8.0,-13.477666329976525,
150.0,10.0,-0.14294541496959567,
150.0,9.0,0.01176442822297119,
150.0,8.0,0.30142871537674054,
150.0,7.0,0.5437367281290157,
150.0,6.0,0.5437367281290157,
150.0,5.0,0.5437367281290157,
150.0,4.0,0.5437367281290157,
150.0,3.0,0.5437367281290157,
150.0,2.0,0.5437367281290157,
150.0,1.0,0.5437367281290157,
150.0,0.0,0.5437367281290157,
151.0,10.0,-0.12501614585842447,
151.0,9.0,-4.661709462295439,
152.0,10.0,-0.1674083052689408,
152.0,9.0,-3.34670946229544,
152.0,8.0,-4.661709462295439,
153.0,10.0,-0.32085844880280234,
153.0,9.0,-2.5248636659405683,
153.0,8.0,-1.021709462295437,
153.0,7.0,-2.541184052719238,
153.0,6.0,-2.4721677983561925,
153.0,5.0,-2.4721677983561925,
153.0,4.0,-2.4721677983561925,
153.0,3.0,-2.4721677983561925,
153.0,2.0,-2.4721677983561925,
153.0,1.0,-2.4721677983561925,
153.0,0.0,-2.4721677983561925,
154.0,10.0,-1.6408584488028009,
154.0,9.0,-0.3317094622954393,
154.0,8.0,-3.461184052719238,
154.0,7.0,-2.6867094622954397,
154.0,6.0,-1.9417094622954387,
154.0,5.0,-1.9417094622954387,
154.0,4.0,-1.9417094622954387,
154.0,3.0,-1.9417094622954387,
154.0,2.0,-1.9417094622954387,
154.0,1.0,-1.9417094622954387,
154.0,0.0,-1.9417094622954387,
155.0,10.0,-0.030858448802803196,
155.0,9.0,-2.559863665940565,
155.0,8.0,-2.731709462295438,
155.0,7.0,-1.9567094622954393,
155.0,6.0,-1.9567094622954393,
155.0,5.0,-1.9567094622954393,
155.0,4.0,-1.9567094622954393,
155.0,3.0,-1.9567094622954393,
155.0,2.0,-1.9567094622954393,
155.0,1.0,-1.9567094622954393,
155.0,0.0,-1.9567094622954393,
156.0,10.0,-0.19802031546147525,
156.0,9.0,-2.4067094622954386,
156.0,8.0,-3.3167094622954387,
156.0,7.0,-4.0717094622954395,
157.0,10.0,-0.2419203938055947,
157.0,9.0,-4.47170946229544,
157.0,8.0,-1.8167094622954387,
158.0,10.0,-0.03167428346188217,
158.0,9.0,-2.4617094622954383,
158.0,8.0,-3.5617094622954397,
158.0,7.0,-4.27670946229544,
159.0,10.0,-0.24309508181244865,
159.0,9.0,-3.4567094622954393,
159.0,8.0,-4.75670946229544,
160.0,10.0,-0.05691413099432374,
160.0,9.0,-2.7117094622954383,
160.0,8.0,-2.4417094622954387,
160.0,7.0,-2.7117094622954383,
160.0,6.0,-2.7117094622954383,
160.0,5.0,-2.7117094622954383,
160.0,4.0,-2.7117094622954383,
160.0,3.0,-2.7117094622954383,
160.0,2.0,-2.7117094622954383,
160.0,1.0,-2.7117094622954383,
160.0,0.0,-2.7117094622954383,
161.0,10.0,-0.32038187342489266,
161.0,9.0,-3.20118361875393,
161.0,8.0,-1.181183618753927,
161.0,7.0,-1.8898636659405597,
161.0,6.0,-3.20118361875393,
161.0,5.0,-3.20118361875393,
161.0,4.0,-3.20118361875393,
161.0,3.0,-3.20118361875393,
161.0,2.0,-3.20118361875393,
161.0,1.0,-3.20118361875393,
161.0,0.0,-3.20118361875393,
162.0,10.0,-1.774639266366954,
162.0,9.0,-2.524017554658162,
162.0,8.0,-0.829017554658158,
162.0,7.0,-1.8514546270839674,
162.0,6.0,-2.524017554658162,
162.0,5.0,-2.524017554658162,
162.0,4.0,-2.524017554658162,
162.0,3.0,-2.524017554658162,
162.0,2.0,-2.524017554658162,
162.0,1.0,-2.524017554658162,
162.0,0.0,-2.524017554658162,
163.0,10.0,0.15493103680124776,
163.0,9.0,-1.0045171606435588,
163.0,8.0,-2.653601561449424,
163.0,7.0,0.4482849325443894,
163.0,6.0,-1.6129714760704168,
163.0,5.0,1.2464720849080777,
163.0,4.0,-1.6129714760704168,
163.0,3.0,1.2464720849080777,
163.0,2.0,-1.6129714760704168,
163.0,1.0,1.2464720849080777,
163.0,0.0,-1.6129714760704168,
164.0,10.0,-1.131707593503144,
164.0,9.0,-1.9354082836222979,
164.0,8.0,-4.115408283622298,
164.0,7.0,-3.5284499232666597,
164.0,6.0,-3.5284499232666597,
164.0,5.0,-3.5284499232666597,
164.0,4.0,-3.5284499232666597,
164.0,3.0,-3.5284499232666597,
164.0,2.0,-3.5284499232666597,
164.0,1.0,-3.5284499232666597,
164.0,0.0,-3.5284499232666597,
165.0,10.0,-1.8593903943753993,
165.0,9.0,0.42459171637770154,
165.0,8.0,-0.12902879774642528,
165.0,7.0,-1.965408283622299,
165.0,6.0,-0.05556366594055007,
165.0,5.0,-0.05556366594055007,
165.0,4.0,-0.05556366594055007,
165.0,3.0,-0.05556366594055007,
165.0,2.0,-0.05556366594055007,
165.0,1.0,-0.05556366594055007,
165.0,0.0,-0.05556366594055007,
166.0,10.0,-0.02097789326342081,
166.0,9.0,2.2254828393564416,
166.0,8.0,0.7900000000000027,
166.0,7.0,2.3232849325443894,
166.0,6.0,2.2254828393564416,
166.0,5.0,2.2254828393564416,
166.0,4.0,2.2254828393564416,
166.0,3.0,2.2254828393564416,
166.0,2.0,2.2254828393564416,
166.0,1.0,2.2254828393564416,
166.0,0.0,2.2254828393564416,
167.0,10.0,-0.1218064179942786,
167.0,9.0,-1.7518064179942776,
167.0,8.0,-0.12180641799427505,
167.0,7.0,-1.7518064179942776,
167.0,6.0,-0.8668064179942796,
167.0,5.0,-0.8668064179942796,
167.0,4.0,-0.8668064179942796,
167.0,3.0,-0.8668064179942796,
167.0,2.0,-0.8668064179942796,
167.0,1.0,-0.8668064179942796,
167.0,0.0,-0.8668064179942796,
